dataset_type,row_id,arxiv_id,category,abstract,Introduction/Background,Aim/Purpose,Methodology,Results / Contributions ,Conclusions,Limitations of Research / Gap,Not Sure,ERRORS,TOO LONG,length,number_of_errors
test,1577,1208.3037,ph,"<S0> The dynamic shape relaxation of the two - layer - vesicle is calculated . in additional to the undulation relaxation where the two bilayers move in the same direction , the squeezing mode appears when the gap between the two bilayers is small . at large gap , the inner vesicle relaxes much faster , whereas the slow mode is mainly due to the outer layer relaxation. </S0> <S1> We have calculated the viscoelasticity of the dilute two - layer - vesicle suspension. </S1> <S2> It is found that for small gap , the applied shear drives the undulation mode strongly while the slow squeezing mode is not much excited . in this lim. </S2> <S3> The complex viscosity is dominated by the fast mode contribution . on the other hand , the slow mo. </S3> <S4> Is strongly driven by shear for larger gap. </S4> <S5> We have determined the crossover gap which depends on the interaction between the two bilayers . for a series of samples where the gap is changed systematical. </S5> <S6> , it is possible to observe the two amplitude switchings. </S6>",0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,,0.7142857142857143,,7,5
test,3367,910.3479,ph,"<S0> Muon ionization cooling provides the only practical solution for preparing high brightness beams necessary for a neutrino factory or muon collider. </S0> <S1> The muon ionization cooling experiment ( mice ) is under development at the Rutherford Appleton laboratory ( Uk ). </S1> <S2> It comprises a dedicated beam line designed to generate a range of input emittances and momenta with time - of - flight and cherenkov detectors to select a pure muon beam . a first measurement of emittance is performed in the upstream magnetic spectrometer with a scintillating fiber tracker. </S2> <S3> A cooling cell will then follow , alternating energy loss in liquid hydrogen and acceleration by rf cavities . a second spectrometer identical to the first and another particle identification system provide a measurement of the outgoing emittance . in late 20. </S3> <S4> , it is expected that the beam and many of the particle identification detectors will be in the final commissioning phase , and the first measurement of input beam emittance will take place in 2010. </S4> <S5> The steps of commissioning , emittance measurement and cooling will be described. </S5>",0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,,0.5,,6,3
test,1044,1111.0206,ph,"<S0> In this paper the structure properties of asymmetrical nuclear matter has been calculated employing @xmath0 potential for different values of proton to neutron ratio. </S0> <S1> These calculations have been also made for the case of symmetrical nuclear matter with @xmath 1 , @xmath2 and @xmath0 potentials . in our calculatio. </S1> <S2> , we use the lowest order constrained variational ( locv ) method to compute the correlation function of the system. </S2>",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,0.6666666666666666,,3,2
test,4736,1308.5653,ph,"<S0> We perform a model independent reconstruction of the cosmic expansion rate based on type ia supernova data . using the union 2.1 data set. </S0> <S1> We show that the _ hubble _ parameter behaviour allowed by the data without making any hypothesis about cosmological model or underlying gravity theory is consistent with a flat @xmath0cdm universe having @xmath1 and * @xmath2 , * weakly dependent on the choice of initial scatter matrix. </S1> <S2> This is in closer agreement with the recently released planck results ( @xmath3 ) than other standard analyses based on type ia supernova data. </S2> <S3> We argue this might be an indication that , in order to tackle subtle deviations from the standard cosmological model present in type ia supernova data , it is mandatory to go beyond parametrized approaches. </S3> <S4> [ firstpage ] supernovae : general cosmology : cosmological parameters cosmology : observations cosmology : theo. </S4>",0.0,0.0,0.0,0.0,0.4,0.0,,0.6,,5,3
test,1202,810.1601,ph,"<S0> We experiment with injecting a continuous stream of gas into a shallow liquid , similar to how one might blow into a straw placed at the bottom of a near - empty drink . by varying the angle of the straw ( here a metal needle. </S0> <S1> , we observe a variety of dynamics , which we film using a high - speed camera. </S1> <S2> Most noteworthy is an intermediate regime in which cyclical jets erupt from the air - liquid interface and breakup into air - born droplets. </S2> <S3> These droplets trace out a parabolic trajectory and bounce on the air - liquid interface before eventually coalescing. </S3> <S4> The shape of each jet , as well as the time between jets , is remarkably similar and leads to droplets with nearly identical trajectories. </S4> <S5> The following article accompanies the linked fluid dynamics video ( http://ecommons.library.cornell.edu/bitstream/1813/11469/3/bird_dfd2008_mpeg1.mpg[low resolution ] , http://ecommons.library.cornell.edu/bitstream/1813/11469/2/bird_dfd2008_mpeg2.mpg[high resolution ] ) submitted to the gallery of fluid motion in 2008. </S5>",0.0,0.0,0.0,0.5,0.16666666666666666,0.0,,0.5,,6,3
test,4519,astro-ph9702119,ph,"<S0> We present optical photometry of the eclipsing supersoft source , Cal 87. </S0> <S1> These observations comprise long term data accumulated as a by - product of the macho project , and high speed white light photometry of a single eclipse. </S1> <S2> We ( _ i _ ) derive an improved ephemeris of @xmath 0 hjd @xmath 1 for the time of minimum light , ( _ ii _ ) find the eclipse structure to be stable over a period of @xmath2 years , and ( _ iii _ ) investigate the colour variation as a function of orbital phase. </S2> <S3> The resolution afforded by the high speed nature of the white light observations enables us to see new structure in the light curve morphology .. </S3> <S4> 1 to 0 pt# 1 accretion , accretion discs binaries : close binaries : spectroscopic stars : individual : Cal 87 magellanic clouds x - rays : sta. </S4>",0.2,0.0,0.0,0.0,0.0,0.0,,0.8,,5,4
test,1034,astro-ph9908229,ph,"<S0> We present the _ asca _ results of imaging spectroscopy of the giant molecular cloud sgr b 2. </S0> <S1> The x - ray spectrum is found to be very peculiar ; it exhibits a strong emission line at 6.4 kev , a low energy cutoff below about 4 kev and a pronounced edge - structure at 7.1 kev. </S1> <S2> The X - ray image is extended and its peak position is shifted from the core of the molecular cloud toward the galactic center by about 12 arcminute . the x - ray spectrum and the morpholo. </S2> <S3> Are well reproduced by a scenario that x - rays from an external source located in the galactic center direction are scattered by the molecular cloud sgr b 2 , and come into our line of sight . thus Sgr b 2 may be called an _ x - ray reflection nebula_ . possible implications of the galactic center activity related to this unique source are presented. </S3>",0.0,0.0,0.0,0.25,0.0,0.0,,0.75,,4,3
test,5202,901.3674,ph,"<S0> We demonstrate how to directly study non - abelian statistics for a wide class of exactly solvable many - body quantum systems . by employing exact eigenstates to simulate the adiabatic transport of a model s quasiparticl. </S0> <S1> , the resulting berry phase provides a direct demonstration of their non - abelian statistics. </S1> <S2> We apply this technique to Kitaev s honeycomb lattice model and explicitly demonstrate the existence of non - abelian ising anyons confirming the previous conjectures . finally , we present the manipulations needed to transport and detect the statistics of these quasiparticles in the laboratory. </S2> <S3> Various physically realistic system sizes are considered and exact predictions for such experiments are provided. </S3>",0.0,0.0,0.0,0.0,0.25,0.0,,0.75,,4,3
test,2830,1101.3189,ph,<S0> We study nano - pattern formation in a stochastic model for adsorption - desorption processes with interacting adsorbate and hyperbolic transport caused by memory effects . it is shown that at early stages the system manifests pattern selection processes. </S0> <S1> Stationary stable patterns of nano - size are analyzed. </S1> <S2> It was found that multiplicative noise satisfying fluctuation - dissipation relation can induce re - entrant pattern formation related to non - equilibrium transitions . according to obtained fokker - planck equation kinetics of island sizes in a quasi - stationary lim. </S2> <S3> Is discussed. </S3> <S4> Analytical results are compared with computer simulations. </S4>,0.2,0.0,0.0,0.0,0.0,0.2,,0.6,,5,3
test,4384,1701.03201,ph,"<S0> The synchronized magnetization dynamics in ferromagnets on a nonmagnetic heavy metal caused by the spin hall effect is investigated theoretically. </S0> <S1> The direct and inverse spin hall effects near the ferromagnetic / nonmagnetic interface generate longitudinal and transverse electric currents. </S1> <S2> The phenomenon is known as the spin hall magnetoresistance effect , whose magnitude depends on the magnetization direction in the ferromagnet due to the spin transfer effect . when another ferromagnet is placed onto the same nonmagnet , these currents are again converted to the spin current by the spin hall effect and excite the spin torque to this additional ferromagnet , resulting in the excitation of the coupled motions of the magnetizations. </S2> <S3> The in - phase or antiphase synchronization of the magnetization oscillations , depending on the value of the gilbert damping constant and the field - like torque strength , is found in the transverse geometry by solving the landau - lifshitz - gilbert equation numerically . on the other hand , in addition to these synchronizations. </S3> <S4> The synchronization having a phase difference of a quarter of a period is also found in the longitudinal geometry . the analytical theory clarifying the relation among the current , frequency , and phase differen. </S4> <S5> Is also developed , where it is shown that the phase differences observed in the numerical simulations correspond to that giving the fixed points of the energy supplied by the coupling torque. </S5>",0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,,0.5,,6,3
test,3161,astro-ph0406619,ph,"<S0> We report on stellar mgi emission at 12 from @xmath0 Cmi ( procyon ) , a star slightly hotter than the sun. </S0> <S1> Solar mgi emission is well - known and its formation was successfully explained in detail by @xcite . here , for the first time , we compare synthetic spectra of the emission lines at @xmath 1 with observations of a star other than the sun. </S1> <S2> The use of these lines as stellar diagnostics has been anticipated for 10 years or more ( see , e.g. , * ? ?. </S2> <S3> * ). </S3> <S4> We find that the model reproduces the observed emission in procyon quite well. </S4> <S5> We expect that high - resolution spectrographs on @xmath2 m telescopes will finally be able to exploit these new diagnostics. </S5>",0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,,0.5,,6,3
test,1515,810.0582,ph,"<S0> We use previously - published moderate - resolution spectra in combination with stellar atmosphere models to derive the first measured chemical abundance ratios in the Leo ii dsph galaxy. </S0> <S1> We find that for spectra with snr @xmath0 , we are able to measure abundances from weak ti , fe and mg lines located near the calcium infrared triplet ( cat ) . we also quantify and discuss discrepancies between the metallicities measured from fei lines and those estimated from the cat features. </S1> <S2> We find that while the most metal - poor ( [ fe / h ] @xmath1 ) Leo ii stars have ca and ti abundance ratios similar to those of galactic globular clusters , the more metal - rich stars show a gradual decline of ti , mg and ca abundance ratio with increasing metallicity. </S2> <S3> Finding these trends in this distant and apparently dynamically stable dsph galaxy supports the hypothesis that the slow chemical enrichment histories of the dsph galaxies is universal , independent of any interaction with the milky way . combining our spectroscopic abundances with published broadband photometry and updated isochron. </S3> <S4> , we are able to approximate stellar ages for our bright rgb stars to a relative precision of 2 - 3 gyr . while the derived age - metallicity relationship of Leo ii hints at some amount of slow enrichment , the data are still statistically consistent with no enrichment over the history of Leo ii. </S4>",0.2,0.0,0.0,0.2,0.0,0.0,,0.6,,5,3
test,2111,1206.0941,ph,"<S0> We present new constraints on the star formation histories of the ultra - faint dwarf ( ufd ) galaxies , using deep photometry obtained with the _ hubble space telescope ( hst ) _ . a galaxy class recently discovered in the Sloan digital sky survey , the ufds appear to be an extension of the classical dwarf spheroidals to low luminosities , offering a new front in efforts to understand the missing satellite problem. </S0> <S1> They are the least luminous , most dark - matter dominated , and least chemically - evolved galaxies known. </S1> <S2> Our _ hst _ survey of six ufds seeks to determine if these galaxies are true fossils from the early universe. </S2> <S3> We present here the preliminary analysis of three ufd galaxies : hercules , Leo iv , and ursa major i. classical dwarf spheroidals of the local group exhibit extended star formation histories , but these three milky way satellites are at least as old as the ancient globular cluster m92 , with no evidence for intermediate - age populations. </S3> <S4> Their ages also appear to be synchronized to within @xmath01 gyr of each other , as might be expected if their star formation was truncated by a global event , such as reionization. </S4>",0.2,0.0,0.0,0.0,0.2,0.0,,0.6,,5,3
test,1321,910.3633,ph,"<S0> In strong magnetic fields the transport coefficients of strange quark matter become anisotropic. </S0> <S1> We determine the general form of the complete set of transport coefficients in the presence of a strong magnetic field . by using a local linear response method. </S1> <S2> We calculate explicitly the bulk viscosities @xmath0 and @xmath1 transverse and parallel to the @xmath2 - field respectively , which arise due to the non - leptonic weak processes @xmath 3. </S2> <S3> We find that for magnetic fields @xmath 4 g , the dependence of @xmath0 and @xmath1 on the field is weak , and they can be approximated by the bulk viscosity for zero magnetic field . for fields @xmath 5 g , the dependence of both @xmath0 and @xmath1 on the field is strong , and they exhibit de Haas - van alphen - type oscillations . with increasing magnetic field , the amplitude of these oscillations increases , which eventually leads to negative @xmath0 in some regions of parameter space. </S3> <S4> We show that the change of sign of @xmath0 signals a hydrodynamic instability . as an applicati. </S4> <S5> , we discuss the effects of the new bulk viscosities on the r - mode instability in rotating strange quark stars. </S5> <S6> We find that the instability region in strange quark stars is affected when the magnetic fields exceeds the value @xmath 6 g. for fields which are larger by an order of magnitude , the instability region is significantly enlarged , making magnetized strange stars more susceptible to @xmath7 - mode instability than their unmagnetized counterparts. </S6>",0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,,0.7142857142857143,,7,5
test,2938,912.3371,ph,"<S0> Microscopic pyramidal pits in a reflective surface , a geometry similar to a retroreflector , are frequently used to enhance signal strength . the enhancement effect is generally attributed to surface plasmons , however , * the sub - wavelength to near - wavelength dimensions of the pyramidal 3d geometry * suggest contributions from diffraction and near - field effects . * our * theoretical analysis of the light intensity distribution * in the similar ( but simpler ) 2 d geometry * assuming a perfect conductor screen , that is , in the absence of any plasmon effects , shows that interference patterns forming within the cavity cause a significant * resonant * increase in local intensity. </S0> <S1> * such effect can be important for many applications , especially for the widely used raman spectroscopy. </S1> <S2> * resonant enhancement * without plasmons * of the emitted raman signal due to enhanced local field amplitude is also possible , which implies that the geometry practically implements a raman laser. </S2> <S3> Comparison of diffraction patterns obtained with near - field and far - field approaches reveals that the near - field component is responsible for the observed dramatic intensity enhancement , and thus the raman enhancement as well. </S3>",0.0,0.0,0.0,0.0,0.25,0.0,,0.75,,4,3
test,3639,911.4468,ph,"<S0> Quasiparticles in semiconductors such as microcavity polaritons can form condensates in which the steady - state density profile is set by the balance of pumping and decay . by taking account of the polarization degree of freedom for a polariton condensate , and considering the effects of an applied magnetic fie. </S0> <S1> , we theoretically discuss the interplay between polarization dynamics , and the spatial structure of the pumped decaying condensate. </S1> <S2> If spatial structure is neglected , this dynamics has attractors that are linearly polarized condensates ( fixed points ) , and desynchronized solutions ( limit cycles ) , with a range of bistability . considering spatial fluctuations about the fixed point , the collective spin modes can either be diffusive , linearly dispersing , or gapped . including spatial structure , interactions between the spin components can influence the dynamics of vortices ; produce stable complexes of vortices and rarefaction pulses with both co - and counter - rotating polarizations ; and increase the range of possible limit cycles for the polarization dynamics , with different attractors displaying different spatial structures. </S2>",0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,3,3
test,397,nucl-th0312027,ph,"<S0> The ground - state properties of zr and sn isotopes are studied within the relativistic mean field theory. </S0> <S1> Zr and sn isotopes have received tremendous attention due to various reasons , including the predicted giant halos in the neutron - rich zr isotopes , the unique feature of being robustly spherical in the region of @xmath0sn @xmath1 @xmath2sn and the particular interest of sn isotopes to nuclear astrophysics. </S1> <S2> Furthermore , four ( semi - ) magic neutron numbers , 40 , 50 , 82 and 126 , make these two isotopic chains particularly important to test the pairing correlations and the deformations in a microscopic model . in the present work. </S2> <S3> We carry out a systematic study of zr and sn isotopes from the proton drip line to the neutron drip line with deformation effects , pairing correlations and blocking effects for nuclei with odd number of neutrons properly treated . a constrained calculation with quadrupole deformatio. </S3> <S4> Is performed to find the absolute minimum for each nucleus on the deformation surface. </S4> <S5> All ground - state properties , including the separation energies , the odd - even staggerings , the nuclear radii , the deformations and the single - particle spectra are analyzed and discussed in detail. </S5>",0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,,0.5,,6,3
test,4382,1505.01517,ph,"<S0> Intermediate energy scale physics plays a very important role in non - equilibrium dynamics of quasi - low dimensional cold atom systems . in this artic. </S0> <S1> We obtain the universal scaling relations for the generalized reflection coefficient , i.e. , the fraction of atoms scattered out of the initial state , at intermediate energy scales , scales larger than the trap frequency but much smaller than the effective range of the potential , for one and two dimensional harmonically confined geometries. </S1> <S2> Whenever the energy of the cold atoms is commensurate with a transverse energy level , it is shown that the system becomes non - interacting . when the difference between the energy of the cold atoms and the given transverse energy level , @xmath0 , is small compared to the trap frequency , @xmath 1 , i.e. when @xmath2 , the reflection coefficient has the universal scaling form @xmath3 , where @xmath 4 is a constant. </S2> <S3> The power law behaviour and prefactor @xmath4 appear regardless of the three dimensional scattering length and initial conditions. </S3>",0.0,0.0,0.0,0.0,0.25,0.0,,0.75,,4,3
test,592,1210.2908,q-bio,"<S0> Complex networks have been shown to be robust against random structural perturbations , but vulnerable against targeted attacks. </S0> <S1> Robustness analysis usually simulates the removal of individual or sets of nodes , followed by the assessment of the inflicted damage . for complex metabolic networks , it has been suggested that evolutionary pressure may favor robustness against reaction removal. </S1> <S2> However , the removal of a reaction and its impact on the network may as well be interpreted as selective regulation of pathway activities , suggesting a tradeoff between the efficiency of regulation and vulnerability . here , we employ a cascading failure algorithm to simulate the removal of single and pairs of reactions from the metabolic networks of two organisms , and estimate the significance of the results using two different null models : degree preserving and mass - balanced randomization. </S2> <S3> Our analysis suggests that evolutionary pressure promotes larger cascades of non - viable reactions , and thus favors the ability of efficient metabolic regulation at the expense of robustness. </S3>",0.25,0.0,0.0,0.0,0.25,0.0,,0.5,,4,2
test,991,1309.3531,q-bio,"<S0> Eukaryotic adaptation pathways operate within wide - ranging environmental conditions without stimulus saturation . despite numerous differences in the adaptation mechanisms employed by bacteria and eukaryotes. </S0> <S1> All require energy consumption . he. </S1> <S2> , we present two minimal models showing that expenditure of energy by the cell is not essential for adaptation. </S2> <S3> Both models share important features with large eukaryotic cells : they employ small diffusible molecules and involve receptor subunits resembling highly conserved g - protein cascades. </S3> <S4> Analyzing the drawbacks of these models helps us understand the benefits of energy consumption , in terms of adjustability of response and adaptation times as well as separation of cell - external sensing and cell - internal signaling. </S4> <S5> Our work thus sheds new light on the evolution of adaptation mechanisms in complex systems. </S5>",0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,,0.5,,6,3
test,1233,q-bio0604003,q-bio,"<S0> The model of dna torsion dynamics supports soliton solutions , which are supposed to be of special interest for dna transcription . in the discussion of the model. </S0> <S1> One usually adopts the approximation @xmath0 , where @xmath1 is a parameter related to the equilibrium distance between bases in a Watson - crick pair . he. </S1> <S2> We analyze the model without @xmath 2. </S2> <S3> The model still supports soliton solutions indexed by two winding numbers @xmath3 ; we discuss in detail the fundamental solitons , corresponding to winding numbers ( 1 , 0 ) and ( 0 , 1 ) respectively. </S3>",0.25,0.0,0.0,0.0,0.25,0.0,,0.5,,4,2
test,2339,q-bio0606021,q-bio,"<S0> We study coarse - grained ( group - level ) alignment dynamics of individual - based animal group models for _ heterogeneous _ populations consisting of informed ( on preferred directions ) and uninformed individuals. </S0> <S1> The orientation of each individual is characterized by an angle , whose dynamics are nonlinearly coupled with those of all the other individuals , with an explicit dependence on the difference between the individual s orientation and the instantaneous average direction. </S1> <S2> Choosing convenient coarse - grained variables ( suggested by uncertainty quantification methods ) that account for rapidly developing correlations during initial transients , we perform efficient computations of coarse - grained steady states and their bifurcation analysis . we circumvent the derivation of coarse - grained governing equations , following an equation - free computational approach. </S2>",0.0,0.0,0.3333333333333333,0.0,0.0,0.0,,0.6666666666666666,,3,2
test,2585,q-bio0612026,q-bio,"<S0> The statistics of steps and dwell times in reversible molecular motors differ from those of cycle completion in enzyme kinetics. </S0> <S1> The reason is that a step is only one of several transitions in the mechanochemical cycle . as a resu. </S1> <S2> , theoretical results for cycle completion in enzyme kinetics do not apply to stepping data . to allow correct parameter estimation , and to guide data analysis and experiment desi. </S2> <S3> , a theoretical treatment is needed that takes this observation into account . in this paper , we model the distribution of dwell times and number of forward and backward steps using first passage processes , based on the assumption that forward and backward steps correspond to different directions of the same transition. </S3> <S4> We extend recent results for systems with a single cycle and consider the full dwell time distributions as well as models with multiple pathways , detectable substeps , and detachments. </S4> <S5> Our main results are a symmetry relation for the dwell time distributions in reversible motors , and a relation between certain relative step frequencies and the free energy per cycle. </S5> <S6> We demonstrate our results by analyzing recent stepping data for a bacterial flagellar motor , and discuss the implications for the efficiency and reversibility of the force - generating subunits . + _ key words : _ motor proteins ; single molecule kinetics ; enzyme kinetics ; flagellar motor ; markov process ; non - equilibrium fluctuations. </S6>",0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,,0.5714285714285714,,7,4
test,2635,q-bio0501035,q-bio,"<S0> Motivated by the finding that there is some biological universality in the relationship between school geometry and school biomass of various pelagic fishes in various conditions , i here establish a scaling law for school dimensions : the school diameter increases as a power - law function of school biomass. </S0> <S1> The power - law exponent is extracted through the data collapse , and is close to @xmath 0. </S1> <S2> This value of the exponent implies that the mean packing density decreases as the school biomass increases , and the packing structure displays a mass - fractal dimension of @xmath 1 . by exploiting an analogy between school geometry and polymer chain statistics. </S2> <S3> I examine the behavioral algorithm governing the swollen conformation of large - sized schools of pelagics , and i explain the value of the exponent . power - law scaling , data collapse , pelagic fish , school size , geomet. </S3>",0.25,0.0,0.0,0.0,0.0,0.0,,0.75,,4,3
test,3924,803.1838,q-bio,"<S0> Any cutting - edge scientific research project requires a myriad of computational tools for data generation , management , analysis and visualization. </S0> <S1> Python is a flexible and extensible scientific programming platform that offered the perfect solution in our recent comparative genomics investigation @xcite . in this pap. </S1> <S2> , we discuss the challenges of this project , and how the combined power of biopython @xcite , matplotlib @xcite and swig @xcite were utilized for the required computational tasks. </S2> <S3> We finish by discussing how python goes beyond being a convenient programming language , and promotes good scientific practice by enabling clean code , integration with professional programming techniques such as unit testing , and strong data provenance. </S3>",0.25,0.0,0.0,0.0,0.25,0.0,,0.5,,4,2
test,4665,803.2732,q-bio,"<S0> The collective behavior of molecular motor proteins have been investigated in the literature using models to describe the long - time dynamics of a unidimensional continuum motor distribution . here , we consider the phenomena related to the transport of particles ( vesicles , organelles , virus , etc ) in the realm of these continuum motor systems. </S0> <S1> We argue that cargo movement may result from its ability to perturb the existing motor distribution and to _ surf _ at the resulting shock waves separating regions of different motor densities within the transient regime . in this case , the observed bidirectionality of cargo movement is naturally associated with reversals of shocks directions. </S1> <S2> Comparison of the quantitative results predicted by this model with available data for cargo velocity allows us to suggest that geometrical characteristics of the transported particle shall determine the extension and intensity of the perturbation it produces and thus , it s dynamics. </S2> <S3> Possible implications of these ideas to virus movement at the cell body are discussed in connection with their distinguished morphological characteristics .. </S3> <S4> Key words _ : collective effects of molecular motors ; cargo transport ; non - linear partial differential equations ; shock waves. </S4>",0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,5,5
test,5876,1101.4984,q-bio,"<S0> We outline a model for a cognitive epigenetic system based on elements of the Shannon theory of information and the statistical physics of the generalized onsager relations. </S0> <S1> Particular attention is paid to the concept of the rate distortion function and from another direction as motivated by the thermodynamics of computing , the fundamental homology with the free energy density of a physical system. </S1> <S2> A unifying aspect of the dynamic framework involves the concept of a groupoid and of a groupoid atlas . from a stochastic differential equation we postulate a multidimensional it process for an epigenetic system from which a stochastic flow may permeate through components of this atlas. </S2> <S3> * key words * rate distortion function , epigenetic system , free energy density , groupoid , onsager relations , it process. </S3>",0.5,0.0,0.0,0.0,0.0,0.0,,0.5,,4,2
test,5903,1602.00681,q-bio,"<S0> Spatial awareness in mammals is based on an internalized representation of the environment , encoded by large networks of spiking neurons. </S0> <S1> While such representations can last for a long time , the underlying neuronal network is transient : neuronal cells die every day , synaptic connections appear and disappear , the networks constantly change their architecture due to various forms of synaptic and structural plasticity . how can a network with a dynamic architecture encode a stable map of space ? we address this question using a physiological model of a `` flickering '' neuronal network and demonstrate that it can maintain a robust topological representation of space. </S1>",0.5,0.0,0.0,0.0,0.0,0.0,,0.5,,2,1
test,6383,706.1905,q-bio,"<S0> Vibrational energy transfer of the amide i mode of N - methylacetamide ( nma ) is studied theoretically using the vibrational configuration interaction method. </S0> <S1> A quartic force field of nma is constructed at the B 3lyp / 6 - 31 g+ ( d ) level of theory and its accuarcy is checked by comparing the resulting anharmonic frequencies with available theoretical and experimental values. </S1> <S2> Quantum dynamics calculations for the amide i mode excitation clarify the dominant energy transfer pathways , which sensitively depend on the anharmonic couplings among vibrational modes. </S2> <S3> A ratio of the anharmonic coupling to the frequency mismatch is employed to predict and interpret the dominant energy flow pathways . , , , and vibrational configuration interaction ( vci ) method , vibrational energy relaxation ( ver ) , n - methylacetamide ( nma ) , quartic force field ( qff. </S3>",0.25,0.0,0.0,0.25,0.0,0.0,,0.5,,4,2
test,489,1101.3617,q-fin,"<S0> We propose a stochastic map model of economic dynamics . in the last deca. </S0> <S1> , an array of observations in economics has been investigated in the econophysics literature , a major example being the universal features of inequality in terms of income and wealth. </S1> <S2> Another area of inquiry is the formation of opinion in a society. </S2> <S3> The proposed model attempts to produce positively skewed distributions and the power law distributions as has been observed in the real data of income and wealth . also , it shows a non - trivial phase transition in the opinion of a society ( opinion formation ). </S3> <S4> A number of physical models also generates similar results. </S4> <S5> In particular , the kinetic exchange models have been especially successful in this regard. </S5> <S6> Therefore , we compare the results obtained from these two approaches and discuss a number of new features and drawbacks of this model . _. </S6>",0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,,0.5714285714285714,,7,4
test,2396,1602.03401999999,q-fin,"<S0> Consider the problem of pricing options on forwards in energy markets , when spot prices follow a geometric multi - factor model in which several rates of mean reversion appear . in this pap. </S0> <S1> We investigate the role played by slow mean reversion when pricing and hedging options. </S1> <S2> In particular , we determine both upper and lower bounds for the error one makes neglecting low rates of mean reversion in the spot price dynamics . * keywords : * electricity spot prices , multi - scale mean reversion , delivery period , options on forwards , hedging , pricing error , upper and lower bounds. </S2>",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,,0.6666666666666666,,3,2
test,4458,1112.1763,q-fin,"<S0> In the forthcoming isda standard credit support annex ( scsa ) , the trades denominated in non - g 5 currencies as well as those include multiple currencies are expected to be allocated to the usd silo , where the contracts are collateralized by usd cash , or a different currency with an appropriate interest rate overlay to achieve the same economic effects . in this paper , we have presented a simple generic valuation framework for the _ clean price _ under the usd silo with the the detailed procedures for the initial term structure construction. </S0> <S1> We have also shown that cross currency swap ( ccs ) basis spread can be expressed as a difference between two swap rates . *p * * keywords :* csa , scsa , ois , swap , collateralization , basis spreads , cross currency basis , cross currency swaption , h. </S1>",0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,2,2
test,5547,1605.04940999999,q-fin,"<S0> In general , homeowners refinance in response to a decrease in interest rates , as their borrowing costs are lowered . however , it is worth investigating the effects of refinancing after taking the underlying costs into consideration. </S0> <S1> Here we develop a synthetic mortgage calculator that sufficiently accounts for such costs and the implications on new monthly payments . to confirm the accuracy of the calculat. </S1> <S2> , we simulate the effects of refinancing over 15 and 30 year periods. </S2> <S3> We then model the effects of refinancing as risk to the issuer of the mortgage , as there is negative duration associated with shifts in the interest rate. </S3> <S4> Furthermore , we investigate the effects on the swap market as well as the treasury bond market. </S4> <S5> We model stochastic interest rates using the vasicek model. </S5>",0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,,0.5,,6,3
test,6220,1405.1212,q-fin,"<S0> In the paper we develop mathematical tools of quantile hedging in incomplete market. </S0> <S1> Those could be used for two significant applications : 1 . calculating the * optimal capital requirement imposed by solvency ii * ( directive 2009 / 138 / ec of the european parliament and of the council ) when the market and non - market risk is present in insurance company. </S1> <S2> + we show hot to find the minimal capital @xmath0 to provide with the one - year hedging strategy for insurance company satisfying @xmath1=0.995 $ ] , where @xmath2 denotes the value of insurance company in one year time and @xmath3 is the payoff of the contract. </S2> <S3> 2 . finding a hedging strategy for derivative not using underlying but an asset with dynamics correlated or in some other way dependent ( no deterministically ) on underlying. </S3> <S4> + the work is a genaralisation of the work of klusik and palmowski @xcite .. </S4> <S5> Keywords : _ quantile hedging , solvency ii , capital modelling , hedging options on nontradable asset. </S5> <S6> _ jel subject classification : _ primary g 10 ; secondary G. </S6>",0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,0.8571428571428571,,7,6
