dataset_type,row_id,arxiv_id,category,abstract,Introduction/Background,Aim/Purpose,Methodology,Results / Contributions ,Conclusions,Limitations of Research / Gap,Not Sure,ERRORS,TOO LONG,length,number_of_errors
test,4090,1407.7063,ph,"<S0> In quantum reading , a quantum state of light ( transmitter ) is applied to read classical information . in the presence of noise or for sufficiently weak signa. </S0> <S1> , quantum reading can outperform classical reading by enhanced state distinguishability . he. </S1> <S2> We show that the enhanced quantum efficiency depends on the presence in the transmitter of a particular type of quantum correlations , the discord of response. </S2> <S3> Different encodings and transmitters give rise to different levels of efficiency. </S3> <S4> Considering noisy quantum probes we show that squeezed thermal transmitters with non - symmetrically distributed noise among the field modes yield a higher quantum efficiency compared to coherent thermal quantum states. </S4> <S5> The noise - enhanced quantum advantage is a consequence of the discord of response being a non - decreasing function of increasing thermal noise under constant squeezing , a behavior that leads to an increased state distinguishability. </S5> <S6> We finally show that , for non - symmetric squeezed thermal states , the probability of error , as measured by the quantum chernoff bound , vanishes asymptotically with increasing _ local _ thermal noise at finite _ global _ squeezing. </S6> <S7> Therefore , at _ fixed _ finite squeezing , noisy but strongly discordant quantum states with large noise imbalance between the field modes can outperform noisy classical resources as well as pure entangled transmitters with the same finite level of squeezing. </S7>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8,0
test,1135,astro-ph9807233,ph,"<S0> We have discovered 20 dwarf cepheids ( Dc ) in the carina dsph galaxy from the analysis of individual ccd images obtained for a deep photometric study of the system. </S0> <S1> These short - period pulsating variable stars are by far the most distant ( @xmath 0100 kpc ) and faintest ( @xmath1 ) dcs known. </S1> <S2> The carina dcs obey a well - defined period - luminosity relation , allowing us to readily distinguish between overtone and fundamental pulsators in nearly every case. </S2> <S3> Unlike rr lyr stars , the pulsation mode turns out to be uncorrelated with light - curve shape , nor do the overtone pulsators tend towards shorter periods compared to the fundamental pulsators . using the period - luminosity ( pl ) relations from Nemec et Al. </S3> <S4> ( 1994 Aj , 108 , 222 ) and Mcnamara ( 1995 , Aj , 109 , 1751 ) , we derive @xmath 2 , for e@xmath3 = 0.025 and [ fe / h ] = @xmath42.0 , in good agreement with recent , independent estimates of the distance / reddening of carina. </S4> <S5> The error reflects the uncertainties in the Dc distance scale , and in the metallicity and reddening of carina. </S5> <S6> The frequency of dcs among upper main sequence stars in carina is approximately 3 %. </S6> <S7> The ratio of dwarf cepheids to Rr lyr stars in carina is 0.13 @xmath5 0.10 , though this result is highly sensitive to the star - formation history of carina and the evolution of the horizontal branch. </S7> <S8> We discuss how dcs may be useful to search effectively for substructure in the galactic halo out to galactocentric distances of @xmath 6 kpc. </S8>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9,0
test,4621,1105.1681,ph,"<S0> We consider non - stationary spherically symmetric @xmath0- dimensional charged black holes with varying mass @xmath1 and / or electric charge @xmath2 , described by generic charged vaidya metrics with cosmological constant @xmath3 in double null coordinates , and perform a comprehensive numerical analysis of the fundamental quasinormal modes ( qnm ) for minimally coupled scalar fields. </S0> <S1> We show that the `` instantaneous '' quasinormal frequencies exhibit the same sort of non - stationary behavior reported previously for the four - dimensional uncharged case with @xmath 4. </S1> <S2> Such property seems to be very robust , independent of the spacetime dimension and of the metric parameters , provided they be consistent with the existence of an event horizon. </S2> <S3> The study of time dependent reissner - nordstrm black holes allows us to go a step further and quantify the deviation of the stationary regime for qnm with respect to charge variations as well. </S3> <S4> We also look for signatures in the quasinormal frequencies from the creation of a reissner - nordstrm naked spacetime singularity. </S4> <S5> Even though one should expect the breakdown of our approach in the presence of naked singularities , we show that it is possible , in principle , to obtain some information about the naked singularity from the qnm frequencies , in agreement with the previous results of ishibashi and hosoya showing that it would be indeed possible to have regular scattering from naked singularities. </S5>",0.16666666666666666,0.0,0.0,0.3333333333333333,0.5,0.0,,0.0,,6,0
test,345,nucl-th0301029,ph,"<S0> A three - configuration mixing calculation is performed in the context of the interacting boson model with the aim to describe recently observed collective bands built on low - lying @xmath0 states in neutron - deficient lead isotopes. </S0> <S1> The configurations that are included correspond to the regular , spherical states as well as two - particle two - hole and four - particle four - hole excitations across the @xmath 1 shell gap. </S1>",1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2,0
test,6358,1101.4394,ph,"<S0> At the institut fr kernphysik in Mainz , Germany , the microtron mami has been upgraded to 1.5 gev electron beam energy. </S0> <S1> The magnetic spectrometer is now operated by the a 1 collaboration to study strangeness electro - production. </S1> <S2> Its compact design and its capability to detect negative and positive charged particles simultaneously under forward scattering angles complements the existing spectrometers . in 20. </S2> <S3> Kaon production off a liquid hydrogen target was measured at @xmath0 0.050 ( gev@xmath1)@xmath2 and 0.036 ( gev@xmath1)@xmath2. </S3> <S4> Associated @xmath3 and @xmath4 hyperons were identified in the missing mass spectra. </S4> <S5> Major modifications to the beam - line are under construction and a new electron arm focal - surface detector system was built in order to use as a double - arm spectrometer under zero degree scattering angle. </S5>",0.3333333333333333,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,,0.16666666666666666,,6,1
test,6384,1509.07529,ph,"<S0> We review the radio very long baseline interferometry ( vlbi ) observations of the guide star , , and three compact extragalactic reference sources , made in support of the Nasa / Stanford gyroscope relativity mission ,. </S0> <S1> The main goal of the observations was the determination of the proper motion of relative to the distant universe. </S1> <S2> Vlbi observations made between 1997 and 2005 yield a proper motion of of @xmath0 @xmath1 0.09 in and @xmath2 @xmath1 0.09 in in a celestial reference frame of extragalactic radio galaxies and quasars virtually identical to the international celestial reference frame 2 ( icrf2 ). </S2> <S3> They also yield a parallax for of 10.37 @xmath3 0.07 mas , corresponding to a distance of 96.4 @xmath3 0.7 pc. </S3> <S4> The uncertainties are standard errors with statistical and estimated systematic contributions added in quadrature. </S4> <S5> These results met the pre - launch requirements of the mission to not discernibly degrade the estimates of the geodetic and frame - dragging effects. </S5>",0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,,0.0,,6,0
test,4748,astro-ph0303622,ph,"<S0> We study first structure formation in @xmath0 - dominated universes using large cosmological @xmath 1 - body / sph simulations. </S0> <S1> We consider a standard @xmath0cdm model and a @xmath0 wdm model in which the mass of the dark matter particles is taken to be @xmath 2 kev. </S1> <S2> The linear power spectrum for the @xmath0 wdm model has a characteristic cut - off at a wavenumber @xmath3 mpc@xmath4 , suppressing the formation of low mass ( @xmath5 ) nonlinear objects early on. </S2> <S3> The absence of low mass halos in the wdm model makes the formation of primordial gas clouds with molecular hydrogen very inefficient at high redshifts. </S3> <S4> The first star - forming gas clouds form at @xmath6 in the wdm model , considerably later than in the cdm counterpart , and the abundance of these gas clouds differs by an order of magnitude between the two models. </S4> <S5> We carry out radiative transfer calculations by embedding massive population iii stars in the gas clouds. </S5> <S6> We show that the volume fraction of ionized gas rises up close to 100 % by @xmath 7 in the cdm case , whereas that of the wdm model remains extremely small at a level of a few percent. </S6> <S7> Thus the wdm model with @xmath 2 kev is strongly inconsistent with the observed high optical depth by the _ wmap _ satellite. </S7>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8,0
test,5388,1701.08097,ph,<S0> Dissipation using a finite environment coupled to a single harmonic oscillator have been studied quite extensively. </S0> <S1> We extend the study by looking at the dynamics of the dissipation when we introduce a second bath of @xmath0 identical quartic systems different from the 1st bath. </S1> <S2> We look at the energy flow into the environment as a function of the chaotic parameters of the bath and also try to develop a linear response theory to describe the system. </S2> <S3> The energy flow is always more to the more chaotic system irrespective of the initial energy of the baths. </S3>,0.5,0.0,0.0,0.0,0.5,0.0,,0.0,,4,0
test,2893,hep-ph0506139,ph,"<S0> The process of lepton pair production in antiproton - proton collisions at panda experiment is simulated for studying the distributions of energy , transverse momentum and angle variables of individual leptons created in a antiquark - quark annihilation subprocess @xmath0. </S0> <S1> The correlations between mentioned above physical variables and the corresponding distributions of the number of events versus the values of these variables are presented. </S1> <S2> A special attention is paid to the distributions that describe the produced @xmath1 - system as a whole system. </S2> <S3> It is shown that the spectrum of the total energy of @xmath 1 pair may spread from 1 gev up to 12 gev and in about a half of events it s energy is higher than 5 gev , i.e. the produced pairs are rather energetic. </S3> <S4> It is argued that the measurement of the total transverse momentum of a lepton pair as a whole may provide an important information about an intrinsic transverse momentum @xmath 2 that appear due to the fermi motion of quarks inside the nucleon. </S4> <S5> The problems due to the presence of fake leptons that appear from meson decays are discussed also. </S5> <S6> It is shown that in muon pair production case about of @ xmath3 of events may not contain charged pions at all in their final state , i.e. they would be free of fake muons . in the remaining part of events , the information about the muon production vertex and the moderate @xmath4 - cuts from below may be also useful for discrimination of fake muons. </S6> <S7> The contribution from the background processes that may contain leptons is discussed also. </S7>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8,0
test,3893,808.0384,ph,"<S0> We study the progenitor dependence of the black hole formation and its associated neutrino signals from the gravitational collapse of non - rotating massive stars , following the preceding study on the single progenitor model in @xcite. </S0> <S1> We aim to clarify whether the dynamical evolution toward the black hole formation occurs in the same manner for different progenitors and to examine whether the characteristic of neutrino bursts is general having the short duration and the rapidly increasing average energies. </S1> <S2> We perform the numerical simulations by general relativistic @xmath0 - radiation hydrodynamics to follow the dynamical evolution from the collapse of pre - supernova models of 40 m@xmath 1 and 50 m@xmath 1 toward the black hole formation via contracting proto - neutron stars. </S2> <S3> For the three progenitor models studied in this paper , we found that the black hole formation occurs in @xmath20.41.5 s after core bounce through the increase of proto - neutron star mass together with the short and energetic neutrino burst. </S3> <S4> We found that density profile of progenitor is important to determine the accretion rate onto the proto - neutron star and , therefore , the duration of neutrino burst. </S4> <S5> We compare the neutrino bursts of black hole forming events from different progenitors and discuss whether we can probe clearly the progenitor and / or the dense matter. </S5>",0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,,0.0,,6,0
test,2793,706.4199,ph,"<S0> Angular momentum in protostellar discs can be transported either radially , through turbulence induced by the magnetorotational instability ( mri ) , or vertically , through the torque exerted by a large - scale magnetic field. </S0> <S1> We present a model of steady - state discs where these two mechanisms operate at the same radius and derive approximate criteria for their occurrence in an ambipolar diffusion dominated disc. </S1> <S2> We obtain `` weak field '' solutions which we associate with the mri channel modes in a stratified disc and transform them into accretion solutions with predominantly radial angular - momentum transport by implementing a turbulent - stress prescription based on published results of numerical simulations. </S2> <S3> We also analyze `` intermediate field strength '' solutions in which both radial and vertical transport operate at the same radial location. </S3> <S4> Our results suggest , however , that this overlap is unlikely to occur in real discs. </S4>",0.4,0.0,0.0,0.0,0.6,0.0,,0.0,,5,0
test,5069,astro-ph9807220,ph,"<S0> We propose a new model for the initiation of a solar coronal mass ejection ( cme ). </S0> <S1> The model agrees with two properties of cmes and eruptive flares that have proved to be very difficult to explain with previous models. </S1> <S2> A ) very low - lying magnetic field lines , down to the Photospheric neutral line , can open toward infinity during an eruption. </S2> <S3> B ) the eruption is driven solely by magnetic free energy stored in a closed , sheared arcade ; consequently , the magnetic energy of the closed state is well above that of the post - eruption open state. </S3> <S4> The key new feature of our model is that cmes occur in multi - polar topologies , in which reconnection between a sheared arcade and neighboring flux systems triggers the eruption . in this `` magnetic breakout '. </S4> <S5> Model , reconnection removes the unsheared field above the low - lying , sheared core flux near the neutral line , there by allowing this core flux to burst open. </S5> <S6> We present numerical simulations which demonstrate that our model can account for the energy requirements for cmes. </S6> <S7> We discuss the implication of the model for cme / flare prediction. </S7>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8,0
test,5856,quant-ph0308068,ph,"<S0> Motivated by the ideas of using cold alkaline earth atoms trapped in an optical lattice for realization of optical atomic clocks , we investigate theoretically the perturbative effects of atom - atom interactions on a clock transition frequency. </S0> <S1> These interactions are mediated by the dipole fields associated with the optically excited atoms. </S1> <S2> We predict resonance - like features in the frequency shifts when constructive interference among atomic dipoles occur. </S2> <S3> We theoretically demonstrate that by fine - tuning the coherent dipole - dipole couplings in appropriately designed lattice geometries , the undesirable frequency shifts can be greatly suppressed. </S3>",0.75,0.0,0.0,0.0,0.25,0.0,,0.0,,4,0
test,733,1112.5604,q-bio,"<S0> Cells are constantly exposed to fluctuating environmental conditions. </S0> <S1> External signals are sensed , processed and integrated by cellular signal transduction networks , which translate input signals into specific cellular responses by means of biochemical reactions. </S1> <S2> These networks have a complex nature , and we are still far from having a complete characterization of the process through which they integrate information , specially given the noisy environment in which that information is embedded. </S2> <S3> Guided by the many instances of constructive influences of noise that have been reported in the physical sciences in the last decades , here we explore how multiple signals are integrated in an eukaryotic cell in the presence of background noise , or chatter . to that e. </S3> <S4> , we use a boolean model of a typical human signal transduction network . despite its complexi. </S4> <S5> , we find that the network is able to display simple patterns of signal integration. </S5> <S6> Furthermore , our computational analysis shows that these integration patterns depend on the levels of fluctuating background activity carried by other cell inputs . taken together. </S6> <S7> Our results indicate that signal integration is sensitive to environmental fluctuations , and that this background noise effectively determines the information integration capabilities of the cell. </S7> <S8> Signal integration , chatter , boolean network , logic gate , cellular noi. </S8>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9,0
test,1564,1308.2273,q-bio,"<S0> We investigate evolutionary dynamics of two - strategy matrix games with zealots in finite populations. </S0> <S1> Zealots are assumed to take either strategy regardless of the fitness. </S1> <S2> When the strategy selected by the zealots is the same , the fixation of the strategy selected by the zealots is a trivial outcome. </S2> <S3> We study fixation time in this scenario. </S3> <S4> We show that the fixation time is divided into three main regimes , in one of which the fixation time is short , and in the other two the fixation time is exponentially long in terms of the population size. </S4> <S5> Different from the case without zealots , there is a threshold selection intensity below which the fixation is fast for an arbitrary payoff matrix. </S5> <S6> We illustrate our results with examples of various social dilemma games. </S6>",0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,,0.0,,7,0
test,1586,1404.1061,q-bio,"<S0> The genotype - fitness map plays a fundamental role in shaping the dynamics of evolution. </S0> <S1> However , it is difficult to directly measure a fitness landscape in practice , because the number of possible genotypes is astronomical. </S1> <S2> One approach is to sample as many genotypes as possible , measure their fitnesses , and fit a statistical model of the landscape that includes additive and pairwise interactive effects between loci. </S2> <S3> Here we elucidate the pitfalls of using such regressions , by studying artificial but mathematically convenient fitness landscapes. </S3> <S4> We identify two sources of bias inherent in these regression procedures that each tends to under - estimate high fitnesses and over - estimate low fitnesses. </S4> <S5> We characterize these biases for random sampling of genotypes , as well as for samples drawn from a population under selection in the Wright - fisher model of evolutionary dynamics. </S5> <S6> We show that common measures of epistasis , such as the number of monotonically increasing paths between ancestral and derived genotypes , the prevalence of sign epistasis , and the number of local fitness maxima , are distorted in the inferred landscape . as a resu. </S6> <S7> , the inferred landscape will provide systematically biased predictions for the dynamics of adaptation. </S7> <S8> We identify the same biases in a computational rna - folding landscape , as well as in regulatory sequence binding data , treated with the same fitting procedure. </S8> <S9> Finally , we present a method that may ameliorate these biases in some cases. </S9>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,10,0
test,1731,1304.5674,q-bio,"<S0> Cable theory has been developed over the last decades , usually assuming that the extracellular space around membranes is a perfect resistor. </S0> <S1> However , extracellular media may display more complex electrical properties due to various phenomena , such as polarization , ionic diffusion or capacitive effects , but their impact on cable properties is not known . in this paper , we generalize cable theory for membranes embedded in arbitrarily complex extracellular media. </S1> <S2> We outline the generalized cable equations , then consider specific cases. </S2> <S3> The simplest case is a resistive medium , in which case the equations recover the traditional cable equations. </S3> <S4> We show that for more complex media , for example in the presence of ionic diffusion , the impact on cable properties such as voltage attenuation can be significant. </S4> <S5> We illustrate this numerically always by comparing the generalized cable to the traditional cable. </S5> <S6> We conclude that the nature of intracellular and extracellular media may have a strong influence on cable filtering as well as on the passive integrative properties of neurons. </S6>",0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,,0.14285714285714285,,7,1
test,1813,q-bio0605039,q-bio,"<S0> We present an extremely simplified model of multiple - domains polymer stretching in an atomic force microscopy experiment. </S0> <S1> We portray each module as a binary set of contacts and decompose the system energy into a harmonic term ( the cantilever ) and long - range interactions terms inside each domain. </S1> <S2> Exact equilibrium computations and monte carlo simulations qualitatively reproduce the experimental saw - tooth pattern of force - extension profiles , corresponding ( in our model ) to first - order phase transitions. </S2> <S3> We study the influence of the coupling induced by the cantilever and the pulling speed on the relative heights of the force peaks. </S3> <S4> The results suggest that the increasing height of the critical force for subsequent unfolding events is an out - of - equilibrium effect due to a finite pulling speed. </S4> <S5> The dependence of the average unfolding force on the pulling speed is shown to reproduce the experimental logarithmic law. </S5>",0.16666666666666666,0.0,0.5,0.16666666666666666,0.16666666666666666,0.0,,0.0,,6,0
test,3453,1108.359,q-bio,"<S0> Experimental studies on enzyme evolution show that only a small fraction of all possible mutation trajectories are accessible to evolution . however , these experiments deal with individual enzymes and explore a tiny part of the fitness landscape. </S0> <S1> We report an exhaustive analysis of fitness landscapes constructed with an off - lattice model of protein folding where fitness is equated with robustness to misfolding. </S1> <S2> This model mimics the essential features of the interactions between amino acids , is consistent with the key paradigms of protein folding and reproduces the universal distribution of evolutionary rates among orthologous proteins. </S2> <S3> We introduce mean path divergence as a quantitative measure of the degree to which the starting and ending points determine the path of evolution in fitness landscapes. </S3> <S4> Global measures of landscape roughness are good predictors of path divergence in all studied landscapes : the mean path divergence is greater in smooth landscapes than in rough ones. </S4> <S5> The model - derived and experimental landscapes are significantly smoother than random landscapes and resemble additive landscapes perturbed with moderate amounts of noise ; thus , these landscapes are substantially robust to mutation. </S5> <S6> The model landscapes show a deficit of suboptimal peaks even compared with noisy additive landscapes with similar overall roughness. </S6> <S7> We suggest that smoothness and the substantial deficit of peaks in the fitness landscapes of protein evolution are fundamental consequences of the physics of protein folding. </S7>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8,0
test,3728,q-bio0702005,q-bio,"<S0> Many fundamental questions concerning the emergence and subsequent evolution of eukaryotic exon - intron organization are still unsettled. </S0> <S1> Genome - scale comparative studies , which can shed light on crucial aspects of eukaryotic evolution , require adequate computational tools. </S1> <S2> We describe novel computational methods for studying spliceosomal intron evolution. </S2> <S3> Our goal is to give a reliable characterization of the dynamics of intron evolution. </S3> <S4> Our algorithmic innovations address the identification of orthologous introns , and the likelihood - based analysis of intron data. </S4> <S5> We discuss a compression method for the evaluation of the likelihood function , which is noteworthy for phylogenetic likelihood problems in general. </S5> <S6> We prove that after @xmath0 preprocessing time , subsequent evaluations take @xmath 1 time almost surely in the yule - harding random model of @xmath2 - taxon phylogenies , where @ xmath 3 is the input sequence length. </S6> <S7> We illustrate the practicality of our methods by compiling and analyzing a data set involving 18 eukaryotes , more than in any other study to date. </S7> <S8> The study yields the surprising result that ancestral eukaryotes were fairly intron - rich. </S8> <S9> For example , the bilaterian ancestor is estimated to have had more than 90 % as many introns as vertebrates do now .. </S9> <S10> [ contact ] ] contact : + + + + + + + + csuros at iro.umontreal.. </S10>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11,0
test,4431,802.0356,q-bio,"<S0> We predict various detectable mechanical responses to the presence of local dna defects which are defined as short dna segments exhibiting mechanical properties obviously different from the 50 nm persistence length based semiflexible polymer model. </S0> <S1> The defects discussed are kinks and flexible hinges either permanently fixed on dna or thermally excited. </S1> <S2> Their effects on extension shift , the effective persistence length , the end - to - end distance distribution , and the cyclization probability are computed using a transfer - matrix method. </S2> <S3> Our predictions will be useful in future experimental designs to study dna nicks or mismatch base pairs , mechanics of specific dna sequences , and specific dna - protein interaction using magnetic tweezer , fluorescence resonance energy transfer or plasmon resonance technique , and the traditional biochemistry cyclization probability measurements. </S3>",0.5,0.0,0.25,0.0,0.25,0.0,,0.0,,4,0
test,4549,q-bio0701016,q-bio,<S0> The authors study the short - time dynamics of helix - forming polypeptide chains using an all - atom representation of the molecules and an implicit solvation model to approximate the interaction with the surrounding solvent. </S0> <S1> The results confirm earlier observations that the helix - coil transition in proteins can be described by a set of critical exponents. </S1> <S2> The high statistics of the simulations allows the authors to determine the exponents values with increased precision and support universality of the helix - coil transition in homopolymers and ( helical ) proteins. </S2>,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,,0.0,,3,0
test,4576,1612.02116,q-bio,"<S0> Signal processing in biological systems is delicately executed by specialised networks , which are modular assemblies of network motifs. </S0> <S1> The motifs are independently functional circuits found in enormous numbers in any living cell. </S1> <S2> A very common network motif is the feed - forward loop ( ffl ) , which regulates a downstream node by an upstream one in a direct and an indirect way within the network. </S2> <S3> If the direct and indirect regulations go antagonistic , the motif is known as an incoherent ffl ( icffl ). </S3> <S4> The current study is aimed at exploring the reason for the variation in the evolutionary selection of the four types of icffls . as comparative measures. </S4> <S5> I compute sensitivity amplification , adaptation precision and efficiency from the temporal dynamics and mutual information between the input - output nodes of the motifs at steady state. </S5> <S6> The icffl ii performs very efficiently in adaptation but poor in information processing . on the other hand , icffl i and Iii are better in information transmission compared to adaptation efficiency . which is the fittest among them under the pressure of natural selection. </S6> <S7> To sort out this puzzle , i take help from the multi - objective pareto efficiency. </S7> <S8> The results , found in the pareto task space , are in good agreement with the reported abundance level of all the types in eukaryotes as well as prokaryotes. </S8>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9,0
test,4755,1409.5496,q-bio,"<S0> There is a broad need in the neuroscience community to understand and visualize large - scale recordings of neural activity , big data acquired by tens or hundreds of electrodes simultaneously recording dynamic brain activity over minutes to hours. </S0> <S1> Such dynamic datasets are characterized by coherent patterns across both space and time , yet existing computational methods are typically restricted to analysis either in space or in time separately . he. </S1> <S2> We report the adaptation of dynamic mode decomposition ( dmd ) , an algorithm originally developed for the study of fluid physics , to large - scale neuronal recordings. </S2> <S3> Dmd is a modal decomposition algorithm that describes high - dimensional dynamic data using coupled spatial - temporal modes ; the resulting analysis combines key features of performing principal components analysis ( pca ) in space and power spectral analysis in time. </S3> <S4> The algorithm scales easily to very large numbers of simultaneously acquired measurements. </S4> <S5> We validated the dmd approach on sub - dural electrode array recordings from human subjects performing a known motor activation task. </S5> <S6> Next , we leveraged dmd in combination with machine learning to develop a novel method to extract sleep spindle networks from the same subjects. </S6> <S7> We suggest that Dmd is generally applicable as a powerful method in the analysis and understanding of large - scale recordings of neural activity. </S7>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8,0
test,4828,q-bio0608042,q-bio,"<S0> We show that the nearest neighbour distribution of distances between basis pairs of some intron - less and intron - containing coding regions are the same when a procedure , called _ unfolding _ , is applied. </S0> <S1> Such a procedure consists in separating the secular variations from the oscillatory terms. </S1> <S2> The form of the distribution obtained is quite similar to that of a random , i.e. poissonian , sequence. </S2> <S3> This is done for the humbmyh7cd , dromyonma , humbmyh7 and dromhc sequences. </S3> <S4> The first two correspond to highly coding regions while the last two correspond to non - coding regions. </S4> <S5> We also show that the distributions before the unfolding procedure depend on the secular part but , after the unfolding procedure we obtain an striking result : all distributions are similar to each other . the result becomes independent of the content of introns or the species we have chosen. </S5> <S6> This is in contradiction with the results obtained with the detrended fluctuation analysis in which the correlations yield different results for intron - less and intron - containing regions. </S6> <S7> Spectral statistics , genomic sequences , statistical analysis 87.14.gg , 87.10 . +e , 05.40 .- a , 87.15 . . </S7>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,8,0
test,4880,q-bio0407021,q-bio,"<S0> We analyze a mathematical model of the epizootic of hantavirus in mice population , including the effect of species which compete with the host. </S0> <S1> We show that the existence of the second species has an important consequence for the prevalence of the infectious agent in the host. </S1> <S2> When the two mice species survive in the ecosystem , the competitive pressure of the second species may lead to reduction or complete elimination of the prevalence of infection. </S2> <S3> The transition between the disappearance of the infection and its presence occurs at a critical value of the competitor s population , resembling a second order phase transition in a statistical system. </S3> <S4> The results provide a rigorous framework for the study of the impact of biodiversity in the propagation of infectious diseases , and further lends itself to future experimental verification. </S4>",0.2,0.0,0.0,0.0,0.4,0.4,,0.0,,5,0
test,4994,1507.05211,q-bio,"<S0> Phylogenetic trees are a central tool in understanding evolution. </S0> <S1> They are typically inferred from sequence data , and capture evolutionary relationships through time. </S1> <S2> It is essential to be able to compare trees from different data sources ( e.g. several genes from the same organisms ) and different inference methods. </S2> <S3> We propose a new metric for robust , quantitative comparison of rooted , labeled trees. </S3> <S4> It enables clear visualizations of tree space , gives meaningful comparisons between trees , and can detect distinct islands of tree topologies in posterior distributions of trees. </S4> <S5> This makes it possible to select well - supported summary trees. </S5> <S6> We demonstrate our approach on dengue fever phylogenies. </S6>",0.5714285714285714,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,,0.0,,7,0
test,5053,1511.05548,q-bio,"<S0> Genome sizes have evolved to vary widely , from 250 bases in viroids to 670 billion bases in amoeba. </S0> <S1> This remarkable variation in genome size is the outcome of complex interactions between various evolutionary factors such as point mutation rate , population size , insertions and deletions , and genome editing mechanisms that may be specific to certain taxonomic lineages. </S1> <S2> While comparative genomics analyses have uncovered some of the relationships between these diverse evolutionary factors , we still do not understand what drives genome size evolution. </S2> <S3> Specifically , it is not clear how primordial mutational processes of base substitutions , insertions , and deletions influence genome size evolution in asexual organisms . he. </S3> <S4> , we use digital evolution to investigate genome size evolution by tracking genome edits and their fitness effects in real time . in agreement with empirical data. </S4> <S5> We find that mutation rate is inversely correlated with genome size in asexual populations. </S5> <S6> We show that at low point mutation rate , insertions are significantly more beneficial than deletions , driving genome expansion and acquisition of phenotypic complexity. </S6> <S7> Conversely , high mutational load experienced at high mutation rates inhibits genome growth , forcing the genomes to compress genetic information. </S7> <S8> Our analyses suggest that the inverse relationship between mutation rate and genome size is a result of the tradeoff between evolving phenotypic innovation and limiting the mutational load. </S8>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,9,0
test,5414,1409.7774,q-bio,"<S0> In early hiv infection , the virus population escapes from multiple @xmath0 cell responses. </S0> <S1> The later an escape mutation emerges , the slower it outgrows it s competition , i. e. the escape rate is lower. </S1> <S2> This pattern could indicate that the strength of the @xmath 0 cell responses is waning , or that later viral escape mutants carry a larger fitness cost . in this pap. </S2> <S3> , we investigate whether the pattern of decreasing escape rate could also be caused by genetic interference among different escape strains . to this e. </S3> <S4> , we developed a mathematical multi - epitope model of hiv dynamics , which incorporates stochastic effects , recombination and mutation. </S4> <S5> We used cumulative linkage disequilibrium measures to quantify the amount of interference. </S5> <S6> We found that nearly synchronous , similarly strong immune responses in two - locus systems enhance the generation of genetic interference. </S6> <S7> This effect , combined with densely spaced sampling times at the beginning of infection , leads to decreasing successive escape rate estimates , even when there were no selection differences among alleles. </S7> <S8> These predictions are supported by experimental data from one hiv - infected patient. </S8> <S9> Thus , interference could explain why later escapes are slower. </S9> <S10> Considering escape mutations in isolation , neglecting their genetic linkage , conceals the underlying haplotype dynamics and can affect the estimation of the selective pressure exerted by cd@xmath1 cells . in systems in which multiple escape mutations appear , the occurrence of interference dynamics should be assessed by measuring the linkage between different escape mutations. </S10>",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,11,0
test,6326,705.1974,q-bio,"<S0> We investigate the effects of risk perception in a simple model of epidemic spreading. </S0> <S1> We assume that the perception of the risk of being infected depends on the fraction of neighbors that are ill. </S1> <S2> The effect of this factor is to decrease the infectivity , that therefore becomes a dynamical component of the model. </S2> <S3> We study the problem in the mean - field approximation and by numerical simulations for regular , random and scale - free networks. </S3> <S4> We show that for homogeneous and random networks , there is always a value of perception that stops the epidemics . in the `` worst - case '' scenario of a scale - free network with diverging input connectivi. </S4> <S5> , a linear perception can not stop the epidemics ; however we show that a non - linear increase of the perception risk may lead to the extinction of the disease. </S5> <S6> This transition is discontinuous , and is not predicted by the mean - field analysis. </S6>",0.42857142857142855,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,,0.14285714285714285,,7,1
